customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-02195,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),93.28,2842.94,No
CUST-02196,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),85.37,3090.54,No
CUST-02197,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,93.77,392.09,No
CUST-02198,Female,1,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.69,1052.13,No
CUST-02199,Female,1,No,Yes,0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,67.55,0.0,No
CUST-02200,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,52.63,3780.05,No
CUST-02201,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.58,1844.14,No
CUST-02202,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.49,1647.52,Yes
CUST-02203,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),65.23,1447.29,No
CUST-02204,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.7,507.5,No
CUST-02205,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,61.84,2137.22,No
CUST-02206,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,530.16,No
CUST-02207,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.38,320.16,Yes
CUST-02208,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.62,323.62,No
CUST-02209,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,99.32,4802.94,No
CUST-02210,Male,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),72.75,4190.86,No
CUST-02211,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.97,1274.94,No
CUST-02212,Female,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,68.35,3356.72,No
CUST-02213,Female,1,No,No,51,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.77,2807.89,No
CUST-02214,Male,0,No,Yes,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),88.69,4724.45,No
CUST-02215,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,62.43,3695.96,No
CUST-02216,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.14,2252.84,Yes
CUST-02217,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.67,6590.84,No
CUST-02218,Female,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.18,0.0,No
CUST-02219,Male,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.68,1781.32,No
CUST-02220,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.05,3224.64,No
CUST-02221,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.42,1622.46,No
CUST-02222,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.61,382.5,Yes
CUST-02223,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.18,1542.03,Yes
CUST-02224,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.86,91.49,Yes
CUST-02225,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.42,0.0,Yes
CUST-02226,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.12,272.47,Yes
CUST-02227,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.77,2989.1,Yes
CUST-02228,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.55,706.52,Yes
CUST-02229,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,90.08,3937.92,No
CUST-02230,Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.54,403.16,Yes
CUST-02231,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.76,90.24,No
CUST-02232,Male,1,Yes,Yes,33,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,88.78,2962.79,Yes
CUST-02233,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.77,1189.39,No
CUST-02234,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),84.94,1569.82,Yes
CUST-02235,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),93.84,920.16,Yes
CUST-02236,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,94.56,2800.48,Yes
CUST-02237,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,100.12,1711.26,Yes
CUST-02238,Male,0,No,No,59,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,77.96,4577.24,No
CUST-02239,Male,1,Yes,No,51,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),61.83,3150.65,No
CUST-02240,Female,0,No,Yes,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.42,402.93,No
CUST-02241,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.76,301.99,Yes
CUST-02242,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,88.36,6047.07,No
CUST-02243,Male,0,Yes,Yes,5,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.71,206.29,No
CUST-02244,Male,1,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.67,822.29,No
CUST-02245,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,91.97,878.34,No
CUST-02246,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.85,555.63,No
CUST-02247,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,1247.42,No
CUST-02248,Male,1,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.65,1385.19,No
CUST-02249,Male,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.99,147.13,No
CUST-02250,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),98.23,2520.74,No
CUST-02251,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),84.57,3947.48,Yes
CUST-02252,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,85.52,3375.8,No
CUST-02253,Male,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.55,1202.47,No
CUST-02254,Female,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.03,607.97,No
CUST-02255,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.74,1828.1,No
CUST-02256,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),93.56,4459.91,No
CUST-02257,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.47,520.63,Yes
CUST-02258,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,75.73,4583.66,No
CUST-02259,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,58.09,571.89,No
CUST-02260,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.11,1080.52,No
CUST-02261,Male,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.53,480.16,No
CUST-02262,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),100.94,5010.69,Yes
CUST-02263,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,58.71,3247.49,No
CUST-02264,Female,1,No,No,15,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),54.52,745.34,No
CUST-02265,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.13,83.19,No
CUST-02266,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.37,4149.57,No
CUST-02267,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,83.4,2885.02,No
CUST-02268,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.52,3531.55,Yes
CUST-02269,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,96.21,360.56,No
CUST-02270,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,85.35,3562.35,No
CUST-02271,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.84,592.38,Yes
CUST-02272,Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.36,0.0,Yes
CUST-02273,Male,0,No,No,6,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.9,376.86,No
CUST-02274,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.29,0.0,No
CUST-02275,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.55,1019.39,Yes
CUST-02276,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.57,612.0,Yes
CUST-02277,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.01,354.58,Yes
CUST-02278,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.73,83.63,No
CUST-02279,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.33,280.9,No
CUST-02280,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.18,228.59,Yes
CUST-02281,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.72,245.14,Yes
CUST-02282,Male,1,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,92.94,2535.2,No
CUST-02283,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.6,60.94,No
CUST-02284,Female,1,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.63,1114.33,Yes
CUST-02285,Female,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.17,936.21,Yes
CUST-02286,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),47.66,0.0,No
CUST-02287,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.63,941.36,Yes
CUST-02288,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.17,423.7,No
CUST-02289,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.28,35.58,Yes
CUST-02290,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.21,2083.46,No
CUST-02291,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.99,953.67,No
CUST-02292,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,84.94,4346.62,No
CUST-02293,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,87.22,1906.05,No
CUST-02294,Female,0,Yes,Yes,8,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.42,458.32,No
CUST-02295,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.97,688.08,No
CUST-02296,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),95.24,6350.21,No
CUST-02297,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,56.19,304.75,No
CUST-02298,Male,1,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.77,1610.72,No
CUST-02299,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.81,1284.98,Yes
CUST-02300,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,99.1,6455.56,No
CUST-02301,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),91.45,5009.8,No
CUST-02302,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.96,364.56,Yes
CUST-02303,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.77,824.94,Yes
CUST-02304,Female,0,Yes,No,45,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,61.56,2749.6,No
CUST-02305,Female,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.35,177.24,Yes
CUST-02306,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),62.47,832.26,Yes
CUST-02307,Male,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.65,851.88,No
CUST-02308,Male,0,No,No,0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.48,0.0,Yes
CUST-02309,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.34,99.85,No
CUST-02310,Female,0,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,56.52,2738.54,No
CUST-02311,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),87.81,2749.43,Yes
CUST-02312,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.81,1788.41,No
CUST-02313,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,57.12,554.42,No
CUST-02314,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.05,226.81,No
CUST-02315,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.23,736.78,No
CUST-02316,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.38,1712.27,No
CUST-02317,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.48,1691.72,No
CUST-02318,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),83.32,674.2,Yes
CUST-02319,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,55.84,2761.42,No
CUST-02320,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.28,0.0,Yes
CUST-02321,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.17,0.0,Yes
CUST-02322,Male,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,76.36,1026.86,Yes
CUST-02323,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.75,449.37,Yes
CUST-02324,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.3,1386.22,No
CUST-02325,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),92.33,2108.31,No
CUST-02326,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,1160.52,No
CUST-02327,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),61.33,2826.89,No
CUST-02328,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,88.34,3526.99,No
CUST-02329,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.56,82.19,Yes
CUST-02330,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),84.03,1349.93,No
CUST-02331,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),93.83,3024.34,No
CUST-02332,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),82.98,2034.3,Yes
CUST-02333,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.08,403.16,Yes
CUST-02334,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.34,217.55,No
CUST-02335,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.0,0.0,No
CUST-02336,Female,0,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.15,1701.38,No
CUST-02337,Male,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.56,365.95,No
CUST-02338,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.07,3396.74,No
CUST-02339,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.21,2354.16,No
CUST-02340,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.81,1161.38,No
CUST-02341,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,61.74,108.29,Yes
CUST-02342,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.1,812.11,Yes
CUST-02343,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,76.89,2387.67,No
CUST-02344,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,87.6,4741.91,No
CUST-02345,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.38,2355.02,Yes
CUST-02346,Male,1,No,No,12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.03,777.02,Yes
CUST-02347,Male,1,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.47,1548.65,Yes
CUST-02348,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,85.25,4958.24,No
